"STATISTIC","STATISTIC Label","TLIST(A1)","Year","C02076V02508","Age Group","C02199V02655","Sex","C02196V04140","Region","UNIT","VALUE"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","127.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","56.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","23"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","-","State","Thousand","194.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","27"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","62.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","27.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","-","State","Thousand","198.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","17.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","18"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","16.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","27.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","64.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","440","30 - 34 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","-","State","Thousand","363.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","28.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","33.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","35.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","31.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","51.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","103.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","56.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","22"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","-","State","Thousand","181.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","26.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","51.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","11.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","-","State","Thousand","181.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","16.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","17.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","25.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","51.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","28.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","460","35 - 39 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","-","State","Thousand","329.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","27.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","31.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","33.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","29.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","47.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","87.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","51.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","20.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","-","State","Thousand","165.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","14"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","15.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","24.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","25.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","-","State","Thousand","163.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","15.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","16.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","23.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","43.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","25.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","475","40 - 44 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","10.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","-","State","Thousand","304.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","26.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","29.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","31.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","28.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","45.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","79.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","45.4"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","-","Both sexes","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","18.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","-","State","Thousand","151.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","38.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","22.8"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","1","Male","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","-","State","Thousand","152.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","13"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","14.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","15.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","14.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","22.6"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","41.1"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","8E4862CC-7E43-4BF5-A4EF-B2D5ECBA61EF","Mid-East","Thousand","22.5"
"PEA04","Estimated Population (Persons in April)","2011","2011","495","45 - 49 years","2","Female","B26C8BAA-F3C5-49A9-B74E-D7FED1823E65","Midland","Thousand","9.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","-","State","Thousand","273.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","B1A65D7C-1984-4A87-AD58-0E846812C992","Border","Thousand","24"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","A69CA800-8D87-4920-A7C1-50426A1D39B4","West","Thousand","27.7"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","42C5C2A5-2D71-4BD1-BDB5-BD7D3198CD78","Mid-West","Thousand","29.2"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","27C93D4E-AD0E-4B0C-8FA8-3566AEEDA5CC","South-East","Thousand","25.3"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","604546A1-A856-4B9B-AD46-E88B27C27155","South-West","Thousand","40.9"
"PEA04","Estimated Population (Persons in April)","2011","2011","515","50 - 54 years","-","Both sexes","F97E459B-57ED-49C0-8A28-2BC1C7F08E88","Dublin","Thousand","71.4"
