"STATISTIC","Statistic Label","TLIST(A1)","Census Year","C03946V04701","City & Legal Town","C03767V04516","Means of Travel","UNIT","VALUE"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","BU","Bus, minibus or coach","Number","168"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","TDL","Train, DART or LUAS","Number","8"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","M","Motorcycle or scooter","Number","3"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","CD","Car Driver","Number","1446"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","CP","Car passenger","Number","855"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","V","Van","Number","133"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","OTH","Other (incl. lorry)","Number","59"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","NS","Not stated","Number","91"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W34008","Monaghan Legal Town","T","Total","Number","3786"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","F","On Foot","Number","89197"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","BI","Bicycle","Number","23265"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","BU","Bus, minibus or coach","Number","55601"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","TDL","Train, DART or LUAS","Number","18175"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","M","Motorcycle or scooter","Number","1944"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","CD","Car Driver","Number","82619"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","CP","Car passenger","Number","25987"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","V","Van","Number","5231"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","OTH","Other (incl. lorry)","Number","5306"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","NS","Not stated","Number","13352"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35001","Dublin City","T","Total","Number","320677"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","F","On Foot","Number","21144"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","BI","Bicycle","Number","1878"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","BU","Bus, minibus or coach","Number","5972"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","TDL","Train, DART or LUAS","Number","218"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","M","Motorcycle or scooter","Number","311"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","CD","Car Driver","Number","22624"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","CP","Car passenger","Number","10566"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","V","Van","Number","1500"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","OTH","Other (incl. lorry)","Number","998"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","NS","Not stated","Number","2713"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35002","Cork City","T","Total","Number","67924"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","F","On Foot","Number","9574"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","BI","Bicycle","Number","820"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","BU","Bus, minibus or coach","Number","2084"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","TDL","Train, DART or LUAS","Number","51"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","M","Motorcycle or scooter","Number","73"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","CD","Car Driver","Number","10757"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","CP","Car passenger","Number","5279"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","V","Van","Number","698"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","OTH","Other (incl. lorry)","Number","490"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","NS","Not stated","Number","1296"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35003","Limerick City","T","Total","Number","31122"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","F","On Foot","Number","5507"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","BI","Bicycle","Number","433"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","BU","Bus, minibus or coach","Number","1266"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","TDL","Train, DART or LUAS","Number","50"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","M","Motorcycle or scooter","Number","80"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","CD","Car Driver","Number","11123"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","CP","Car passenger","Number","6337"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","V","Van","Number","690"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","OTH","Other (incl. lorry)","Number","413"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","NS","Not stated","Number","1009"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35004","Waterford City","T","Total","Number","26908"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","F","On Foot","Number","11283"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","BI","Bicycle","Number","2314"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","BU","Bus, minibus or coach","Number","3930"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","TDL","Train, DART or LUAS","Number","167"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","M","Motorcycle or scooter","Number","127"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","CD","Car Driver","Number","18798"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","CP","Car passenger","Number","8023"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","V","Van","Number","1066"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","OTH","Other (incl. lorry)","Number","915"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","NS","Not stated","Number","1769"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35005","Galway City","T","Total","Number","48392"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","F","On Foot","Number","2281"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","BI","Bicycle","Number","171"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","BU","Bus, minibus or coach","Number","105"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","TDL","Train, DART or LUAS","Number","77"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","M","Motorcycle or scooter","Number","17"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","CD","Car Driver","Number","2722"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","CP","Car passenger","Number","1362"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","V","Van","Number","270"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","OTH","Other (incl. lorry)","Number","134"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","NS","Not stated","Number","364"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35006","Carlow Legal Town","T","Total","Number","7503"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","F","On Foot","Number","3355"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","BI","Bicycle","Number","323"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","BU","Bus, minibus or coach","Number","1789"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","TDL","Train, DART or LUAS","Number","1537"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","M","Motorcycle or scooter","Number","77"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","CD","Car Driver","Number","5767"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","CP","Car passenger","Number","2284"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","V","Van","Number","468"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","OTH","Other (incl. lorry)","Number","371"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","NS","Not stated","Number","363"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35007","Bray Legal Town","T","Total","Number","16334"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","F","On Foot","Number","735"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","BI","Bicycle","Number","18"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","BU","Bus, minibus or coach","Number","53"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","TDL","Train, DART or LUAS","Number","0"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","M","Motorcycle or scooter","Number","4"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","CD","Car Driver","Number","813"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","CP","Car passenger","Number","409"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","V","Van","Number","70"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","OTH","Other (incl. lorry)","Number","48"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","NS","Not stated","Number","73"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35008","New Ross Legal Town","T","Total","Number","2223"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","F","On Foot","Number","4337"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","BI","Bicycle","Number","245"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","BU","Bus, minibus or coach","Number","1792"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","TDL","Train, DART or LUAS","Number","613"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","M","Motorcycle or scooter","Number","38"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","CD","Car Driver","Number","6010"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","CP","Car passenger","Number","2809"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","V","Van","Number","463"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","OTH","Other (incl. lorry)","Number","245"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","NS","Not stated","Number","560"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35009","Drogheda Legal Town","T","Total","Number","17112"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","F","On Foot","Number","2238"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","BI","Bicycle","Number","246"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","BU","Bus, minibus or coach","Number","804"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","TDL","Train, DART or LUAS","Number","63"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","M","Motorcycle or scooter","Number","18"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","CD","Car Driver","Number","3291"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","CP","Car passenger","Number","1540"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","V","Van","Number","227"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","OTH","Other (incl. lorry)","Number","190"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","NS","Not stated","Number","294"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35010","Athlone Legal Town","T","Total","Number","8911"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","F","On Foot","Number","597"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","BI","Bicycle","Number","68"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","BU","Bus, minibus or coach","Number","230"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","TDL","Train, DART or LUAS","Number","16"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","M","Motorcycle or scooter","Number","2"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","CD","Car Driver","Number","1401"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","CP","Car passenger","Number","748"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","V","Van","Number","121"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","OTH","Other (incl. lorry)","Number","90"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","NS","Not stated","Number","115"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35011","Ballinasloe Legal Town","T","Total","Number","3388"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","F","On Foot","Number","1639"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","BI","Bicycle","Number","120"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","BU","Bus, minibus or coach","Number","373"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","TDL","Train, DART or LUAS","Number","9"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","M","Motorcycle or scooter","Number","27"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","CD","Car Driver","Number","4037"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","CP","Car passenger","Number","2176"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","V","Van","Number","242"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","OTH","Other (incl. lorry)","Number","137"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","NS","Not stated","Number","236"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35012","Clonmel Legal Town","T","Total","Number","8996"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","F","On Foot","Number","553"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","BI","Bicycle","Number","61"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","BU","Bus, minibus or coach","Number","73"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","TDL","Train, DART or LUAS","Number","7"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","M","Motorcycle or scooter","Number","3"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","CD","Car Driver","Number","916"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","CP","Car passenger","Number","530"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","V","Van","Number","98"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","OTH","Other (incl. lorry)","Number","65"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","NS","Not stated","Number","105"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35013","Birr Legal Town","T","Total","Number","2411"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","F","On Foot","Number","607"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","BI","Bicycle","Number","37"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","BU","Bus, minibus or coach","Number","379"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","TDL","Train, DART or LUAS","Number","1"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","M","Motorcycle or scooter","Number","4"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","CD","Car Driver","Number","1102"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","CP","Car passenger","Number","607"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","V","Van","Number","96"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","OTH","Other (incl. lorry)","Number","54"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","NS","Not stated","Number","112"
"SAP2011T11T1C01","Population aged 5 years and over by means of travel to work, school or college","2011","2011","W35014","Carrick-On-Suir Legal Town","T","Total","Number","2999"
